latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
4.9433,97.46992,312.27,1.44,1.19,2026-05-28,0238,Terra,MODIS,64,6.1NRT,295.77,10.19,D
4.94142,97.48246,311.44,1.44,1.19,2026-05-28,0238,Terra,MODIS,62,6.1NRT,295.96,8.98,D
3.6682,98.92613,312.34,1.95,1.36,2026-05-28,0238,Terra,MODIS,27,6.1NRT,292.87,12.4,D
3.85613,96.43315,321.34,1.27,1.12,2026-05-28,0238,Terra,MODIS,80,6.1NRT,295.76,17.4,D
-3.15571,103.93127,338,3.05,1.66,2026-05-28,0758,Aqua,MODIS,89,6.1NRT,296.24,175.97,D
-2.41727,106.11127,310.33,1.96,1.37,2026-05-28,0758,Aqua,MODIS,52,6.1NRT,294.98,11.85,D
-2.41973,106.09425,309.86,1.97,1.37,2026-05-28,0758,Aqua,MODIS,50,6.1NRT,294.92,10.95,D
-2.82719,103.14548,311.18,3.49,1.76,2026-05-28,0758,Aqua,MODIS,59,6.1NRT,294.51,32.67,D
-2.28215,106.02774,311.95,1.98,1.37,2026-05-28,0758,Aqua,MODIS,59,6.1NRT,294.66,14.89,D
-2.75165,102.84004,309.71,3.68,1.8,2026-05-28,0758,Aqua,MODIS,54,6.1NRT,293.63,29.41,D
-3.00882,107.59856,316.27,1.54,1.22,2026-05-28,0758,Aqua,MODIS,66,6.1NRT,294.65,17.35,D
-2.75485,106.32108,314.03,1.91,1.35,2026-05-28,0758,Aqua,MODIS,65,6.1NRT,295.01,19.06,D
-2.94469,106.83566,313.5,1.76,1.3,2026-05-28,0758,Aqua,MODIS,65,6.1NRT,294.97,16.22,D
-3.23215,103.95374,312.87,3.05,1.66,2026-05-28,0758,Aqua,MODIS,64,6.1NRT,295.71,31.04,D
-3.2358,103.92728,324.77,3.06,1.66,2026-05-28,0758,Aqua,MODIS,80,6.1NRT,296.09,87.47,D
-3.22969,103.94668,320.42,3.05,1.66,2026-05-28,0758,Aqua,MODIS,75,6.1NRT,296.05,64.55,D
-3.23354,103.92025,318.34,3.06,1.66,2026-05-28,0758,Aqua,MODIS,73,6.1NRT,296.08,54.72,D
-3.15739,103.93616,338.62,3.05,1.66,2026-05-28,0758,Aqua,MODIS,90,6.1NRT,296.36,181.28,D
-3.16105,103.90994,310.24,3.06,1.66,2026-05-28,0758,Aqua,MODIS,56,6.1NRT,296.13,21.51,D
-4.61887,105.25217,310.28,3.09,1.67,2026-05-28,1318,Terra,MODIS,80,6.1NRT,292.68,41.97,N
-3.68367,103.65861,310.93,1.12,1.05,2026-05-28,2019,Aqua,MODIS,81,6.1NRT,294.11,10.64,N
-3.69075,103.66,318.52,1.26,1.12,2026-05-29,0141,Terra,MODIS,74,6.1NRT,298.53,16.62,D
-4.35194,104.69736,308.37,1.1,1.04,2026-05-29,0141,Terra,MODIS,55,6.1NRT,297.55,4.93,D
-4.77747,105.27939,327.48,1.04,1.02,2026-05-29,0141,Terra,MODIS,82,6.1NRT,299.25,20.42,D
-4.78644,105.27813,320.79,1.04,1.02,2026-05-29,0141,Terra,MODIS,76,6.1NRT,299.29,12.94,D
-6.00364,105.97879,320.2,1,1,2026-05-29,0141,Terra,MODIS,55,6.1NRT,301.26,11.06,D
-6.00491,105.98759,316.16,1,1,2026-05-29,0141,Terra,MODIS,63,6.1NRT,301.32,7.45,D
-6.96285,107.80734,308.06,1.1,1.04,2026-05-29,0141,Terra,MODIS,37,6.1NRT,295.71,4.62,D
-3.74072,103.15307,325.51,1.01,1.01,2026-05-29,0837,Aqua,MODIS,80,6.1NRT,301.08,18.56,D
-3.31965,103.075,314.22,1.01,1.01,2026-05-29,0837,Aqua,MODIS,65,6.1NRT,298.81,6.37,D
-3.28055,103.14474,313.37,1.02,1.01,2026-05-29,0837,Aqua,MODIS,64,6.1NRT,298.84,5.03,D
-3.28184,103.13589,326.18,1.02,1.01,2026-05-29,0837,Aqua,MODIS,81,6.1NRT,299.64,17.73,D
-3.15833,103.79041,316.92,1.06,1.03,2026-05-29,0837,Aqua,MODIS,69,6.1NRT,298.66,9.64,D
-3.15969,103.78117,314.28,1.06,1.03,2026-05-29,0837,Aqua,MODIS,63,6.1NRT,298.5,7.52,D
-3.08756,104.01817,318.91,1.08,1.04,2026-05-29,0837,Aqua,MODIS,71,6.1NRT,296.49,11.78,D
-3.15425,103.50976,311.98,1.04,1.02,2026-05-29,0837,Aqua,MODIS,58,6.1NRT,297.9,5.87,D
-3.21631,102.94838,312.5,1.01,1,2026-05-29,0837,Aqua,MODIS,48,6.1NRT,296.94,4.26,D
-3.0657,103.91247,325.51,1.07,1.03,2026-05-29,0837,Aqua,MODIS,79,6.1NRT,299.4,19.17,D
-4.858,103.54524,314.37,1.02,1.01,2026-05-29,0837,Aqua,MODIS,67,6.1NRT,298.91,8.61,D
-4.4863,103.19398,321.28,1.01,1,2026-05-29,0837,Aqua,MODIS,76,6.1NRT,298.25,15.05,D
-4.4876,103.18522,312.87,1.01,1,2026-05-29,0837,Aqua,MODIS,64,6.1NRT,297.79,7.47,D
-4.06492,103.84666,322.29,1.05,1.02,2026-05-29,0837,Aqua,MODIS,77,6.1NRT,298.37,16.03,D
-4.06627,103.83752,309.78,1.05,1.02,2026-05-29,0837,Aqua,MODIS,54,6.1NRT,297.25,4.66,D
-3.68204,104.55299,314.15,1.13,1.06,2026-05-29,0837,Aqua,MODIS,63,6.1NRT,300.32,7.65,D
-3.74744,103.43304,344.56,1.03,1.01,2026-05-29,0837,Aqua,MODIS,93,6.1NRT,298.7,48.38,D
-3.74876,103.42408,326.79,1.03,1.01,2026-05-29,0837,Aqua,MODIS,81,6.1NRT,298.18,21.01,D
-3.58929,104.43351,320.07,1.12,1.05,2026-05-29,0837,Aqua,MODIS,74,6.1NRT,300.5,13.69,D
-3.56723,104.33453,313.23,1.11,1.05,2026-05-29,0837,Aqua,MODIS,61,6.1NRT,298.84,7,D
-3.10373,103.65371,343.35,1.05,1.02,2026-05-29,0837,Aqua,MODIS,92,6.1NRT,298.86,46.38,D
-3.74202,103.14423,318.62,1.01,1.01,2026-05-29,0837,Aqua,MODIS,72,6.1NRT,300.71,11.63,D
-3.41273,104.50449,333.61,1.13,1.06,2026-05-29,0837,Aqua,MODIS,86,6.1NRT,299.89,32.55,D
-3.41419,104.49467,331.4,1.13,1.06,2026-05-29,0837,Aqua,MODIS,84,6.1NRT,299.37,29.25,D
-3.39758,104.54251,320.05,1.13,1.06,2026-05-29,0837,Aqua,MODIS,73,6.1NRT,300.66,12.81,D
-3.39906,104.53263,324.07,1.13,1.06,2026-05-29,0837,Aqua,MODIS,78,6.1NRT,301.14,17.87,D
-3.68804,102.46049,313.26,1,1,2026-05-29,0837,Aqua,MODIS,64,6.1NRT,296.25,7.18,D
-3.54981,102.95033,311.78,1.01,1,2026-05-29,0837,Aqua,MODIS,60,6.1NRT,298.89,5.95,D
-2.9327,106.547,314.16,1.54,1.22,2026-05-29,0837,Aqua,MODIS,66,6.1NRT,274.07,23.6,D
-3.30009,104.0815,336.31,1.09,1.04,2026-05-29,0837,Aqua,MODIS,88,6.1NRT,299.72,35.06,D
-3.30149,104.07205,326.92,1.08,1.04,2026-05-29,0837,Aqua,MODIS,80,6.1NRT,299.11,21.1,D
-3.25408,104.01688,314.68,1.08,1.04,2026-05-29,0837,Aqua,MODIS,64,6.1NRT,299.01,8.53,D
-3.37481,102.82281,316.68,1.01,1,2026-05-29,0837,Aqua,MODIS,70,6.1NRT,300.09,8.43,D
-3.29564,103.29804,312.08,1.02,1.01,2026-05-29,0837,Aqua,MODIS,60,6.1NRT,298.71,5.35,D
-3.34535,102.96185,324.76,1.01,1,2026-05-29,0837,Aqua,MODIS,79,6.1NRT,298.91,16.64,D
-3.34664,102.95307,316.48,1.01,1,2026-05-29,0837,Aqua,MODIS,69,6.1NRT,298.91,8.42,D
-3.31834,103.08383,314.51,1.01,1.01,2026-05-29,0837,Aqua,MODIS,66,6.1NRT,298.75,6.7,D
-3.10507,103.64457,338.21,1.05,1.02,2026-05-29,0837,Aqua,MODIS,89,6.1NRT,299.26,37.19,D
-3.19565,102.78401,313.13,1.01,1,2026-05-29,0837,Aqua,MODIS,64,6.1NRT,297.68,5.8,D
-2.93992,104.3821,322.29,1.13,1.06,2026-05-29,0837,Aqua,MODIS,76,6.1NRT,297.51,16.48,D
-2.91244,104.20343,315.18,1.11,1.05,2026-05-29,0837,Aqua,MODIS,64,6.1NRT,298.23,8.26,D
-2.88602,104.31829,310.73,1.12,1.06,2026-05-29,0837,Aqua,MODIS,46,6.1NRT,297.02,4.86,D
-2.78369,104.12859,320.5,1.1,1.05,2026-05-29,0837,Aqua,MODIS,73,6.1NRT,298.4,13.72,D
-2.78513,104.119,323.19,1.1,1.05,2026-05-29,0837,Aqua,MODIS,76,6.1NRT,298.49,16.72,D
-2.86702,103.25868,341.65,1.03,1.01,2026-05-29,0837,Aqua,MODIS,91,6.1NRT,298.68,41.79,D
-2.35169,105.96671,311.08,1.43,1.18,2026-05-29,0837,Aqua,MODIS,55,6.1NRT,293.86,8.88,D
-2.69385,103.05691,315.24,1.02,1.01,2026-05-29,0837,Aqua,MODIS,69,6.1NRT,295.53,8.12,D
-2.51655,103.68899,312.96,1.06,1.03,2026-05-29,0837,Aqua,MODIS,62,6.1NRT,296.31,6.96,D
-2.55724,102.03557,313.25,1,1,2026-05-29,0837,Aqua,MODIS,70,6.1NRT,291.38,8.76,D
-2.55341,101.24758,307.57,1.03,1.01,2026-05-29,0837,Aqua,MODIS,61,6.1NRT,290.18,4.53,D
-2.55471,101.23864,308.95,1.03,1.01,2026-05-29,0837,Aqua,MODIS,38,6.1NRT,289.19,5.63,D
-2.26002,102.79893,305.45,1.01,1.01,2026-05-29,0837,Aqua,MODIS,59,6.1NRT,285.85,4.06,D
-2.26132,102.79014,307.19,1.01,1.01,2026-05-29,0837,Aqua,MODIS,63,6.1NRT,286.77,5.07,D
2.68732,98.04911,314.89,1.28,1.12,2026-05-29,0839,Aqua,MODIS,70,6.1NRT,294.86,12.44,D
2.66692,97.77473,320.75,1.33,1.14,2026-05-29,0839,Aqua,MODIS,61,6.1NRT,298.99,17.68,D
2.66884,97.77974,320.05,1.33,1.14,2026-05-29,0839,Aqua,MODIS,62,6.1NRT,299.06,14.8,D
2.72149,97.99155,309.34,1.28,1.12,2026-05-29,0839,Aqua,MODIS,60,6.1NRT,295,5.37,D
2.70118,97.65615,311.04,1.35,1.15,2026-05-29,0839,Aqua,MODIS,19,6.1NRT,297.08,7.43,D
2.81025,97.63403,313.05,1.35,1.15,2026-05-29,0839,Aqua,MODIS,51,6.1NRT,298.1,9.67,D
3.55212,102.0951,312.69,1.04,1.02,2026-05-29,0839,Aqua,MODIS,66,6.1NRT,295.61,6.45,D
3.5141,101.14652,324.87,1,1,2026-05-29,0839,Aqua,MODIS,81,6.1NRT,299.58,13.06,D
3.51283,101.13782,324.86,1,1,2026-05-29,0839,Aqua,MODIS,81,6.1NRT,299.79,12.8,D
0.74327,99.1367,312.77,1.17,1.08,2026-05-29,0839,Aqua,MODIS,68,6.1NRT,295.24,8.03,D
0.74179,99.12655,317.17,1.17,1.08,2026-05-29,0839,Aqua,MODIS,74,6.1NRT,295.34,12.7,D
0.78055,99.15673,310.57,1.16,1.07,2026-05-29,0839,Aqua,MODIS,56,6.1NRT,294.43,6.67,D
0.99784,99.86932,316.98,1.07,1.03,2026-05-29,0839,Aqua,MODIS,70,6.1NRT,296.51,10.06,D
3.81973,96.65035,315.14,1.53,1.22,2026-05-29,0839,Aqua,MODIS,71,6.1NRT,297.8,13.17,D
3.85326,96.43827,369.26,1.58,1.24,2026-05-29,0839,Aqua,MODIS,100,6.1NRT,300.69,208.26,D
3.85119,96.42441,372.84,1.59,1.24,2026-05-29,0839,Aqua,MODIS,100,6.1NRT,303.01,232.76,D
3.85577,96.43266,392.6,1.58,1.24,2026-05-29,0839,Aqua,MODIS,100,6.1NRT,302.75,400.7,D
3.8536,96.41883,340.54,1.59,1.24,2026-05-29,0839,Aqua,MODIS,86,6.1NRT,301.72,71.6,D
4.30457,96.05883,313.82,1.66,1.27,2026-05-29,0839,Aqua,MODIS,69,6.1NRT,298.49,12.19,D
4.32445,96.04099,314.71,1.67,1.27,2026-05-29,0839,Aqua,MODIS,70,6.1NRT,297.91,13.86,D
5.14247,96.90582,322.77,1.4,1.17,2026-05-29,0839,Aqua,MODIS,78,6.1NRT,294.82,23.8,D
3.92195,97.38071,320.88,1.35,1.15,2026-05-29,0839,Aqua,MODIS,77,6.1NRT,296.02,23.25,D
0.99649,99.86015,332.62,1.07,1.03,2026-05-29,0839,Aqua,MODIS,86,6.1NRT,297.33,29.45,D
1.58076,101.19639,324.03,1,1,2026-05-29,0839,Aqua,MODIS,77,6.1NRT,298.95,13.73,D
1.92612,99.89673,311.27,1.05,1.03,2026-05-29,0839,Aqua,MODIS,57,6.1NRT,294.3,6.08,D
2.87158,103.39746,311.78,1.16,1.07,2026-05-29,0839,Aqua,MODIS,42,6.1NRT,290.49,8.18,D
2.58007,97.94521,314.15,1.3,1.13,2026-05-29,0839,Aqua,MODIS,71,6.1NRT,296.91,10.08,D
2.56935,97.67056,314.65,1.35,1.15,2026-05-29,0839,Aqua,MODIS,47,6.1NRT,296.94,12.01,D
2.68901,98.0605,323.02,1.27,1.12,2026-05-29,0839,Aqua,MODIS,79,6.1NRT,293.45,23.8,D
-3.71245,104.52459,306.02,1.05,1.02,2026-05-29,1359,Terra,MODIS,55,6.1NRT,292.5,6.99,N
-4.26994,104.82493,305.09,1.06,1.03,2026-05-29,1359,Terra,MODIS,60,6.1NRT,294.75,4.7,N
-4.23457,104.74789,311.54,1.05,1.03,2026-05-29,1359,Terra,MODIS,82,6.1NRT,295.42,9.29,N
-4.23585,104.73863,309.35,1.05,1.03,2026-05-29,1359,Terra,MODIS,77,6.1NRT,295.22,7.52,N
-4.19719,104.75201,307.91,1.06,1.03,2026-05-29,1359,Terra,MODIS,72,6.1NRT,295.16,6.74,N
3.86441,96.42612,308.27,1.85,1.33,2026-05-29,1401,Terra,MODIS,74,6.1NRT,292.45,16.04,N
1.36579,99.58083,305.12,1.21,1.09,2026-05-29,1401,Terra,MODIS,63,6.1NRT,287.03,6.75,N
2.72529,97.69222,301.06,1.54,1.22,2026-05-29,1401,Terra,MODIS,19,6.1NRT,285.58,7.25,N
3.85513,96.44399,399.36,1.84,1.33,2026-05-29,1401,Terra,MODIS,100,6.1NRT,297.6,603.41,N
3.85276,96.42784,387.75,1.85,1.33,2026-05-29,1401,Terra,MODIS,100,6.1NRT,296.63,454.28,N
3.86676,96.44228,309.1,1.84,1.33,2026-05-29,1401,Terra,MODIS,76,6.1NRT,292.27,17.51,N
3.86116,96.44101,321.89,1.11,1.05,2026-05-30,0219,Terra,MODIS,81,6.1NRT,299.75,14.73,D
3.86254,96.43124,327.77,1.11,1.05,2026-05-30,0219,Terra,MODIS,85,6.1NRT,301.03,22.56,D
3.85329,96.42998,332.61,1.11,1.05,2026-05-30,0219,Terra,MODIS,88,6.1NRT,301.23,28.88,D
3.85192,96.43974,339.87,1.11,1.05,2026-05-30,0219,Terra,MODIS,91,6.1NRT,301.29,41.69,D
3.85676,96.43208,371.03,1.8,1.31,2026-05-30,0917,Aqua,MODIS,100,6.1NRT,304.28,263.38,D
3.85356,96.42689,348.99,1.8,1.31,2026-05-30,0917,Aqua,MODIS,95,6.1NRT,304.03,120.82,D
2.66838,97.77526,308.32,1.98,1.37,2026-05-30,1440,Terra,MODIS,74,6.1NRT,290.32,19.87,N
2.67532,97.78639,304.3,1.99,1.38,2026-05-30,1440,Terra,MODIS,50,6.1NRT,290.2,11.99,N
2.67308,97.76912,302.79,1.98,1.37,2026-05-30,1440,Terra,MODIS,31,6.1NRT,289.93,9.38,N
3.82981,96.44129,302.93,1.63,1.26,2026-05-30,1442,Terra,MODIS,52,6.1NRT,290.63,7.21,N
3.8538,96.45248,320.02,1.63,1.26,2026-05-30,1442,Terra,MODIS,100,6.1NRT,291.32,33.01,N
3.85187,96.43819,332.66,1.63,1.26,2026-05-30,1442,Terra,MODIS,100,6.1NRT,292.06,62.76,N
3.86485,96.45096,338.44,1.63,1.26,2026-05-30,1442,Terra,MODIS,100,6.1NRT,291.78,81.17,N
3.86291,96.43667,370.31,1.63,1.26,2026-05-30,1442,Terra,MODIS,100,6.1NRT,294.36,237.03,N
3.861,96.42257,312.89,1.62,1.25,2026-05-30,1442,Terra,MODIS,86,6.1NRT,291,20.4,N
3.86321,96.43824,319.26,3,1.65,2026-05-31,0300,Terra,MODIS,71,6.1NRT,291.89,60.62,D
3.85918,96.46439,310.16,3.02,1.65,2026-05-31,0300,Terra,MODIS,29,6.1NRT,290.92,23.84,D
3.86104,96.43265,316.69,3,1.65,2026-05-31,0300,Terra,MODIS,44,6.1NRT,292.33,43.52,D
3.85721,96.45878,314.24,3.02,1.65,2026-05-31,0300,Terra,MODIS,40,6.1NRT,291.27,35.37,D
-4.56376,103.94102,322.49,1.57,1.23,2026-05-31,0816,Aqua,MODIS,77,6.1NRT,295.89,29.76,D
-4.55818,103.94721,316.65,1.56,1.23,2026-05-31,0816,Aqua,MODIS,69,6.1NRT,295.65,17.48,D
-4.5602,103.93348,313.5,1.57,1.23,2026-05-31,0816,Aqua,MODIS,56,6.1NRT,296.09,12.77,D
-4.52887,103.99796,318.06,1.55,1.23,2026-05-31,0816,Aqua,MODIS,71,6.1NRT,295.38,20.13,D
-4.53081,103.98455,317.9,1.55,1.23,2026-05-31,0816,Aqua,MODIS,71,6.1NRT,296.06,20.23,D
-4.08192,103.75414,311.05,1.59,1.24,2026-05-31,0816,Aqua,MODIS,59,6.1NRT,294.03,12.07,D
-3.79396,104.47479,311.71,1.39,1.17,2026-05-31,0816,Aqua,MODIS,61,6.1NRT,293.13,9.65,D
-3.50532,105.56112,315.11,1.18,1.08,2026-05-31,0816,Aqua,MODIS,66,6.1NRT,299.1,9.98,D
-3.16004,107.80773,310.45,1,1,2026-05-31,0816,Aqua,MODIS,29,6.1NRT,296.13,4.88,D
-2.99489,107.81238,314.33,1,1,2026-05-31,0816,Aqua,MODIS,65,6.1NRT,296.97,7.84,D
-3.45186,103.99235,314.55,1.49,1.21,2026-05-31,0816,Aqua,MODIS,66,6.1NRT,297.34,12.21,D
-3.5547,102.93446,329.16,1.8,1.32,2026-05-31,0816,Aqua,MODIS,83,6.1NRT,295.52,59.81,D
-3.2422,103.82343,323.43,1.52,1.22,2026-05-31,0816,Aqua,MODIS,78,6.1NRT,296.81,29.25,D
-2.85653,106.41277,308.68,1.07,1.03,2026-05-31,0816,Aqua,MODIS,47,6.1NRT,293.01,3.97,D
-3.16346,103.99781,320.37,1.47,1.2,2026-05-31,0816,Aqua,MODIS,74,6.1NRT,295.95,20.68,D
-3.16695,104.00595,313.17,1.47,1.2,2026-05-31,0816,Aqua,MODIS,47,6.1NRT,296.55,9.97,D
-3.16884,103.99319,314.59,1.47,1.2,2026-05-31,0816,Aqua,MODIS,65,6.1NRT,296.61,11.85,D
-3.09777,103.89084,317.23,1.5,1.21,2026-05-31,0816,Aqua,MODIS,66,6.1NRT,292.08,19.65,D
-3.1727,103.3598,313.37,1.65,1.26,2026-05-31,0816,Aqua,MODIS,63,6.1NRT,297.77,11.98,D
-2.76791,106.13579,312.15,1.09,1.04,2026-05-31,0816,Aqua,MODIS,60,6.1NRT,296.94,6.54,D
-3.1711,103.35262,313.15,1.65,1.26,2026-05-31,0816,Aqua,MODIS,57,6.1NRT,297.96,10.78,D
-2.70623,105.98378,313.49,1.1,1.05,2026-05-31,0816,Aqua,MODIS,63,6.1NRT,298.8,7.38,D
-3.04634,103.2709,311.75,1.66,1.27,2026-05-31,0816,Aqua,MODIS,59,6.1NRT,298.21,10.76,D
-3.07434,102.75076,321.79,1.83,1.32,2026-05-31,0816,Aqua,MODIS,77,6.1NRT,295.33,36.8,D
-3.07647,102.73556,318.11,1.83,1.33,2026-05-31,0816,Aqua,MODIS,72,6.1NRT,294.39,29.49,D
-3.18151,101.98532,314.2,2.12,1.41,2026-05-31,0816,Aqua,MODIS,67,6.1NRT,295.35,25.26,D
-3.07708,102.74431,324.51,1.83,1.32,2026-05-31,0816,Aqua,MODIS,79,6.1NRT,295.34,40.71,D
-3.17832,101.9776,314.05,2.12,1.41,2026-05-31,0816,Aqua,MODIS,66,6.1NRT,295.36,25,D
-2.47669,105.98138,320.05,1.1,1.05,2026-05-31,0816,Aqua,MODIS,73,6.1NRT,297.82,14.03,D
-2.47809,105.97183,348.9,1.1,1.05,2026-05-31,0816,Aqua,MODIS,95,6.1NRT,299.72,62.9,D
-2.82587,103.44365,316.2,1.6,1.25,2026-05-31,0816,Aqua,MODIS,69,6.1NRT,297.74,17.23,D
-2.90682,102.6336,325.71,1.86,1.33,2026-05-31,0816,Aqua,MODIS,81,6.1NRT,295.1,46.82,D
-2.42322,105.96382,332.9,1.1,1.05,2026-05-31,0816,Aqua,MODIS,85,6.1NRT,297.22,31.36,D
-2.42459,105.95425,316.06,1.1,1.05,2026-05-31,0816,Aqua,MODIS,66,6.1NRT,297.66,10.05,D
-2.90789,102.64312,320.09,1.85,1.33,2026-05-31,0816,Aqua,MODIS,75,6.1NRT,295.33,31.32,D
-2.91028,102.62709,315.77,1.86,1.33,2026-05-31,0816,Aqua,MODIS,69,6.1NRT,294.63,22.18,D
-2.39583,105.83514,311.13,1.11,1.05,2026-05-31,0816,Aqua,MODIS,0,6.1NRT,298.14,5.86,D
-2.29696,106.13634,325.45,1.08,1.04,2026-05-31,0816,Aqua,MODIS,79,6.1NRT,297.33,20.26,D
-2.30459,106.02186,327.9,1.09,1.04,2026-05-31,0816,Aqua,MODIS,81,6.1NRT,297.8,22.53,D
-2.30599,106.01235,317.17,1.09,1.04,2026-05-31,0816,Aqua,MODIS,68,6.1NRT,297.96,9.96,D
-2.68734,103.28259,323.91,1.64,1.26,2026-05-31,0818,Aqua,MODIS,74,6.1NRT,296.92,34.4,D
-2.25166,106.12967,312.19,1.08,1.04,2026-05-31,0818,Aqua,MODIS,52,6.1NRT,296.9,6.96,D
-2.91047,101.5751,309.56,2.26,1.46,2026-05-31,0818,Aqua,MODIS,57,6.1NRT,291.07,17.91,D
-2.22934,105.9653,317.56,1.1,1.04,2026-05-31,0818,Aqua,MODIS,69,6.1NRT,296.91,11.14,D
-2.21109,105.96263,327.99,1.1,1.04,2026-05-31,0818,Aqua,MODIS,81,6.1NRT,297.4,23.13,D
-2.18175,106.0358,313.57,1.09,1.04,2026-05-31,0818,Aqua,MODIS,61,6.1NRT,297.32,6.83,D
-2.65769,102.77198,309.39,1.79,1.31,2026-05-31,0818,Aqua,MODIS,54,6.1NRT,293.96,8.69,D
-2.17266,106.03449,332.04,1.09,1.04,2026-05-31,0818,Aqua,MODIS,85,6.1NRT,297,28.3,D
-2.48687,103.57083,351.89,1.55,1.23,2026-05-31,0818,Aqua,MODIS,96,6.1NRT,295.13,117.01,D
-2.48159,103.57847,334.35,1.54,1.22,2026-05-31,0818,Aqua,MODIS,87,6.1NRT,295.25,56.55,D
-2.48357,103.56508,336.74,1.55,1.23,2026-05-31,0818,Aqua,MODIS,89,6.1NRT,292.95,63.56,D
-2.10719,105.8539,314.56,1.1,1.05,2026-05-31,0818,Aqua,MODIS,64,6.1NRT,297.13,8.39,D
-2.01641,105.77498,311.79,1.11,1.05,2026-05-31,0818,Aqua,MODIS,52,6.1NRT,297.41,5.45,D
-2.00722,105.77366,328.43,1.11,1.05,2026-05-31,0818,Aqua,MODIS,82,6.1NRT,297.26,24.78,D
-2.00862,105.76397,317.63,1.11,1.05,2026-05-31,0818,Aqua,MODIS,70,6.1NRT,297.14,11.48,D
-2.25119,103.51944,311.55,1.55,1.23,2026-05-31,0818,Aqua,MODIS,61,6.1NRT,295.13,10.46,D
-1.90891,105.7537,312.66,1.11,1.05,2026-05-31,0818,Aqua,MODIS,61,6.1NRT,297.13,6.98,D
-1.95334,105.20438,319.42,1.19,1.08,2026-05-31,0818,Aqua,MODIS,73,6.1NRT,297.97,13.94,D
-2.2643,102.78531,362.54,1.76,1.3,2026-05-31,0818,Aqua,MODIS,100,6.1NRT,295.41,201.64,D
-1.79457,105.46457,311.36,1.14,1.07,2026-05-31,0818,Aqua,MODIS,57,6.1NRT,296.26,5.76,D
-1.70894,105.41499,312.85,1.15,1.07,2026-05-31,0818,Aqua,MODIS,61,6.1NRT,296.54,7,D
-2.30791,101.20034,306.27,2.37,1.49,2026-05-31,0818,Aqua,MODIS,33,6.1NRT,285.24,15.49,D
-1.5939,105.57401,312.38,1.12,1.06,2026-05-31,0818,Aqua,MODIS,60,6.1NRT,297.61,5.42,D
-2.13039,100.9707,331.45,2.46,1.51,2026-05-31,0818,Aqua,MODIS,86,6.1NRT,281.64,102.45,D
-2.13079,100.98743,314.22,2.45,1.51,2026-05-31,0818,Aqua,MODIS,69,6.1NRT,281.21,35.95,D
-2.13396,100.96625,325.95,2.46,1.51,2026-05-31,0818,Aqua,MODIS,82,6.1NRT,281.65,77.92,D
-1.31118,101.82529,324.37,2.02,1.39,2026-05-31,0818,Aqua,MODIS,76,6.1NRT,289.73,51.09,D
1.57868,101.20309,317.38,2.02,1.39,2026-05-31,0818,Aqua,MODIS,72,6.1NRT,295.23,23.11,D
1.57089,101.19932,314.52,2.02,1.39,2026-05-31,0818,Aqua,MODIS,68,6.1NRT,294.89,15.53,D
3.38605,102.69643,309.3,1.45,1.19,2026-05-31,0818,Aqua,MODIS,59,6.1NRT,288.77,11.22,D
-1.64291,105.42639,306.37,1.17,1.08,2026-05-31,1340,Terra,MODIS,63,6.1NRT,291.44,5.91,N
-4.348,104.91582,302.53,1.36,1.15,2026-05-31,1340,Terra,MODIS,50,6.1NRT,290.3,5.02,N
-4.1647,104.75708,310.93,1.38,1.16,2026-05-31,1340,Terra,MODIS,81,6.1NRT,291.49,13.53,N
1.58708,101.19861,301.17,1.08,1.04,2026-05-31,2034,Aqua,MODIS,38,6.1NRT,283.56,4.58,N
1.58567,101.20803,300.33,1.08,1.04,2026-05-31,2034,Aqua,MODIS,25,6.1NRT,283.46,4.13,N
-3.68503,103.66328,304.86,1.11,1.05,2026-05-31,2036,Aqua,MODIS,62,6.1NRT,289.9,6.47,N
-3.1872,102.01289,307.69,1,1,2026-06-01,0202,Terra,MODIS,60,6.1NRT,292.42,4.95,D
-3.68697,103.66112,315.03,1.1,1.05,2026-06-01,0202,Terra,MODIS,71,6.1NRT,293.2,11.02,D
-4.35197,104.78554,309.48,1.29,1.13,2026-06-01,0202,Terra,MODIS,62,6.1NRT,289.62,8.01,D
-4.65184,105.339,309.16,1.41,1.18,2026-06-01,0202,Terra,MODIS,55,6.1NRT,291.07,6.69,D
-2.24241,101.002,333.93,1.22,1.1,2026-06-01,0854,Aqua,MODIS,88,6.1NRT,293.26,39.48,D
-1.7668,102.64407,310.62,1.61,1.25,2026-06-01,0854,Aqua,MODIS,61,6.1NRT,291.85,11.72,D
-1.76399,102.63673,315.24,1.61,1.25,2026-06-01,0854,Aqua,MODIS,73,6.1NRT,291.95,19.47,D
-0.15192,100.14996,310.57,1.16,1.07,2026-06-01,0854,Aqua,MODIS,0,6.1NRT,290.33,8.41,D
0.2692,99.24425,315.32,1.07,1.03,2026-06-01,0854,Aqua,MODIS,38,6.1NRT,295.43,6.41,D
0.27412,99.21509,318.85,1.07,1.03,2026-06-01,0854,Aqua,MODIS,33,6.1NRT,295.29,8.93,D
0.28312,99.21375,317.98,1.07,1.03,2026-06-01,0854,Aqua,MODIS,32,6.1NRT,295.64,8.44,D
0.32868,99.26656,311.31,1.07,1.03,2026-06-01,0854,Aqua,MODIS,46,6.1NRT,294.56,5.15,D
